data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9106777,728,SSD8428,8428,1-Apr-22,2022,1,Violence against civilians,Sexual violence,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Civilians (South Sudan),Nuer Ethnic Group (South Sudan); Women (South Sudan),7,27,Eastern Africa,South Sudan,Unity,Leer,Juong Kang,Gotuong,8.3212,30.1298,1,Radio Tamazuj; Juba Monitor; Eye Radio (South Sudan),National,"On 1 April 2022, suspected SPLM-IO soldiers intercepted eight women who were transporting goods between Mayendit and Leer (and presumed to be either Haak and/or Dok Nuer) at Gotuong village (Leer county, Unity state). One of the women escaped, and the other seven were gang-raped.",0,1650317298,SSD
9284837,706,SOM36448,36448,1-Apr-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022),,1,12,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Bariirre,2.0476,44.8975,1,Al Furqaan,National,"On 1 April 2022, overnight, Al Shabaab militants carried out a hit and run attack against a government security forces (SNA) base in Bariirre village (Afgooye, Lower Shabelle). There were no casualties. Al Shabaab claimed responsibility.",0,1653348295,SOM
9287317,706,SOM36450,36450,1-Apr-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022),,1,12,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Daynile,2.0581,45.3003,1,Undisclosed Source,Local partner-Other,"On 1 April 2022, Al Shabaab militants threw a hand grenade targeting government soldiers (SNA) on foot patrol near KM-13 village neighborhood in Mogadishu - Daynile (Banadir). The soldiers reacted with gunfire after the blast. There were no casualties.",0,1653348303,SOM
9288203,706,SOM36453,36453,1-Apr-22,2022,1,Violence against civilians,Attack,Police Forces of Somalia (2017-2022),,1,Civilians (Somalia),Taxi Drivers (Somalia),7,17,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Karan,2.0652,45.39,1,Undisclosed Source,Local partner-Other,"On 1 April 2022, government police forces shot and killed a tuk-tuk driver at the Sanca Junction road in Mogadishu - Karan (Banadir) over extortion money.",1,1653348306,SOM
9288752,706,SOM36451,36451,1-Apr-22,2022,1,Battles,Armed clash,ASWJ: Ahlu Sunna Wal Jamaa,,3,Police Forces of Somalia (2017-2022) Galmudug Administration,,1,13,Eastern Africa,Somalia,Galgaduud,Dhuusamarreeb,,Dhuusamarreeb,5.5376,46.3867,1,Undisclosed Source,Local partner-Other,"On 1 April 2022, unknown gunmen (assumed to be Ahlu Sunna Wal Jamaa) attacked the Galmudug police forces checkpoint at the entrance of Dhuusamarreeb (Dhuusamarreeb, Galgaduud). There were no fatalities. One police officer was injured.",0,1653348307,SOM
9291738,706,SOM36452,36452,1-Apr-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022),,1,12,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Buulo Folyo,2.1636,45.1105,1,Undisclosed Source,Local partner-Other,"On 1 April 2022, Al Shabaab militants attacked a government security forces (SNA) base in Buulo Folyo village (Afgooye, Lower Shabelle). There were no casualties.",0,1653348316,SOM
9342035,454,MAW1066,1066,1-Apr-22,2022,1,Riots,Violent demonstration,Rioters (Malawi),,5,Police Forces of Malawi (2014-),,1,15,Eastern Africa,Malawi,Southern,Zomba City,Zomba City,Zomba,-15.3833,35.3333,1,Face of Malawi,National,"On 1 April 2022, rioters pelted stones at police officers during a march from Chinamwali to District Council offices in Zomba (Zomba City, Southern) to demonstrate against the rising cost of living. [size=no report]",0,1653947722,MWI
8974706,800,UGA7835,7835,31-Mar-22,2022,1,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda),5,Civilians (Uganda),,7,57,Eastern Africa,Uganda,Western,Kabarole,Burahya,Kahangi,0.7073,30.3883,2,URN (Uganda),National,"On 31 March 2022, community members stoned and burnt alive three suspected cattle rustlers in Kahangi parish (Kabarole, Western). [size=no report]",3,1649088163,UGA
8974987,404,KEN8423,8423,31-Mar-22,2022,1,Violence against civilians,Attack,Somali Ethnic Militia (Kenya),,4,Civilians (Kenya),Meru Ethnic Group (Kenya); Labour Group (Kenya),7,47,Eastern Africa,Kenya,Meru,Tigania West,Akithii,Tigania East,0.2,37.7833,1,Daily Nation (Kenya); Citizen (Kenya),National,"On 31 March 2022, suspected Somali ethnic militia shot and killed three charcoal dealers (believed to be of Meru ethnic) at Kiambogo area in Tigania east (Tigania West, Meru). The attack is believed to have been a retaliation for an earlier incident where a Meru militia is alleged to have shot and killed a 15-year-old herder from the Somali ethnic group on 30 March (coded separately).",3,1649098462,KEN
8975056,231,ETH8316,8316,31-Mar-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Kebele Communal Militia (Ethiopia),Government of Ethiopia (2018-),4,34,Eastern Africa,Ethiopia,SNNP,Konso,Segen Zuria,Gumayde,5.5903,37.5457,2,Addis Standard,National,"On 31 March 2022, unidentified armed men from Derashe Special Woreda shot and killed a kebele administrator along with a local militia member and two civilians during a raid into Segen special zone. Event coded to Gumayde, Segen (Konso, SNNP).",4,1649098463,ETH
8975074,404,KEN8414,8414,31-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nandi,Emgwen,Kilibwoni,Kilibwoni Constituency,0.2167,35.2333,2,Citizen (Kenya),National,"On 31 March 2022, parents staged a protest for a second day by carrying twigs and chanting slogans at Kapchepsir Primary School near Kilibwoni Constituency (Emgwen, Nandi), against the poor results posted in the 2021 Kenya Certificate of Primary Examination (KCPE). The parents accused the teachers of laxity and absenteeism. [size=no report]",0,1649098463,KEN
8975076,834,TAZ985,985,31-Mar-22,2022,2,Strategic developments,Arrests,Police Forces of Tanzania (1964-),,1,Civilians (India),Migrants (India),7,17,Eastern Africa,Tanzania,Mjini Magharibi,Mjini,Mkunazini,Zanzibar Town,-6.1629,39.1917,2,Citizen (Tanzania),National,"Around 31 March 2022 (as reported), police officers arrested 41 migrants presumed to be from India in Migombani area in Zanzibar Town (Mjini, Mjini Magharibi) living together in a house. The migrants are suspected of entering Zanzibar between March 13 and 19 without the necessary papers.",0,1649098463,TZA
8975157,706,SOM36443,36443,31-Mar-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Somalia (2017-) Southwest Special Police Forces,,1,12,Eastern Africa,Somalia,Bay,Baydhaba,,Berdale,3.2144,43.198,2,Somali Memo,National,"On 31 March 2022, Al Shabaab militants ambushed Southwest Special Police Forces (SWSPF) travelling on motorcycles near Berdale town (Baydhaba, Bay). Al Shabaab militants claimed to have seized four motorcycles and destroyed one vehicle. There were no casualties.",0,1649098463,SOM
8975168,404,KEN8417,8417,31-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Kenya),ODM: Orange Democratic Movement,6,,,0,60,Eastern Africa,Kenya,Kisii,Nyaribari Chache,Kisii Central,Kisii,-0.6833,34.7667,1,The Star (Kenya),National,"On 31 March 2022, a section of pro-Orange Democratic Movement (ODM) youth staged a protest by walking and chanting anti-Ongera slogans across the streets of Kisii town (Nyaribari Chache, Kisii), against the decision by the party to hand a direct ticket to the woman representative, Janet Ongera. The protestors supported Donya Toto. [size=no report]",0,1649098463,KEN
9054215,108,BUR10846,10846,31-Mar-22,2022,2,Violence against civilians,Sexual violence,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),Women (Burundi),7,37,Eastern Africa,Burundi,Rumonge,Rumonge,Centre Urbain,Rumonge,-3.9736,29.4386,2,Inzamba,New media,"Around 31 March 2022, three Imbonerakure sexually abused a lady on Mugomere hill, Rumonge commune (Rumonge). The three suspects were arrested.",0,1649700013,BDI
9054254,108,BUR10835,10835,31-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,Police Forces of Burundi (2005-) National Intelligence Service,,1,Civilians (Burundi),Private Security Forces (Burundi),7,17,Eastern Africa,Burundi,Cankuzo,Cankuzo,Centre-Urbain,Cankuzo,-3.2186,30.5528,1,Ligue Iteka,National,"On 31 March 2022, the chief of the SNR in Cankuzo province abducted the head security guard from City Security Company working at the World Vision office in Cankuzo town (Cankuzo, Cankuzo). The victim was imprisoned in the home of the perpetrator and then taken to unknown place. 4 others were abducted the next day (coded separately)",0,1649700013,BDI
9054481,508,MZM2687,2687,31-Mar-22,2022,2,Battles,Armed clash,Islamist Militia (Mozambique),,3,Nangade Communal Militia (Mozambique),,4,34,Eastern Africa,Mozambique,Cabo Delgado,Nangade,M'Tamba,Nkonga,-11.2418,39.8882,2,Cabo Ligado,Local partner-Other,"Around 31 March 2022 (as reported), the body of a local militia was found in Nkonga (Nangade, Cabo Delgado). The man was on a reconnaissance mission in the area. It is suspected that he was killed and his body dismembered by Islamist militia.",1,1649703525,MOZ
9054511,231,ETH8320,8320,31-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Civilians (Ethiopia),Police Forces of Ethiopia (2018-) Benishangul-Gumuz Regional Special Forces,7,27,Eastern Africa,Ethiopia,Oromia,West Wellega,Nejo town,Nejo,9.5,35.5,2,ESAT,International,"On 31 March 2022, suspected OLF-Shane militants abducted three police officers (presumed off-duty) of the Kamashi zone correctional facility (Benshangul/Gumuz) near Nejo town (West Wollega, Oromia).",0,1649703525,ETH
9151461,800,UGA7875,7875,31-Mar-22,2022,1,Violence against civilians,Sexual violence,Military Forces of Uganda (1986-),,1,Civilians (Uganda),Women (Uganda); NUP: National Unity Platform,7,17,Eastern Africa,Uganda,Central,Kampala,Kampala,Kampala,0.3156,32.5656,2,URN (Uganda),National,"On 31 March 2022, UPDF officers beat and sexually abused a women for the second day, member of NUP, in the jail of Chieftaincy of Military Intelligence (CMI) in Kamapala (Kampala, Central), for supporting and playing songs of NUP President, Robert Ssentamu Kyagulanyi (Bobi Wine). While the officers denied the accusations, the victim displayed torture marks on different parts of her body. She was released after the second day. [women targeted: political party supporters]",0,1650902757,UGA
9284207,706,SOM36445,36445,31-Mar-22,2022,1,Battles,Non-state actor overtakes territory,Al Shabaab,,2,Military Forces of Somalia (2017-2022),AMISOM: African Union Mission in Somalia (2007-) (Uganda),1,12,Eastern Africa,Somalia,Lower Shabelle,Marka,,Bulo Mareer,1.6298,44.5196,1,Calamada; Somali Memo; Al Furqaan; Radio Risala,National,"On 31 March 2022, Al Shabaab militants fired 30 mortar shells against the AMISOM UPDF and government security forces (SNA) base in Bulo Mareer village (Marka, Lower Shabelle). AMISOM UPDF responded to the attack. SNA and AMISOM withdrew from the town. Al Shabaab claimed taking control of the town. Casualties unknown.",0,1653348293,SOM
9284208,706,SOM36446,36446,31-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Somalia),Military Forces of Somalia (2017-2022) Galmudug Security Force,6,,,0,60,Eastern Africa,Somalia,Galgaduud,Cadaado,,Cadaado,6.1457,46.6271,2,Radio Risala; Radio Dalsan,National,"On 31 March 2022, a section of Galmudug security forces stationed in Baxdo village blocked the main road (through unspecified means) in the vicinity of Cadaado town (Cadaado, Galgaduud), protesting against their unpaid salaries for three months. [size=no report]",0,1653348293,SOM
9284859,706,SOM36444,36444,31-Mar-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022) Jubaland Security Force,,1,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Bar-Sanguun,-0.4876,42.1839,1,Al Furqaan,National,"On 31 March 2022, overnight, Al Shabaab militants attacked a Jubaland security forces base in Bar-Sanguun village (Kismaayo, Lower Juba). There were no casualties. Al Shabaab claimed responsibility.",0,1653348295,SOM
8974616,800,UGA7836,7836,30-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Uganda),,6,,,0,60,Eastern Africa,Uganda,Eastern,Kapelebyong,Kapelebyong,Kapelebyong,2.2933,33.8308,1,New Vision (Uganda),National,"On 30 March 2022, locals, led by the councillor of Okungur, entered the office of the resident district commissioner (RDC) in Kapelebyong (Kapelebyong, Kapelebyong) with the body of a man shot by suspected Karimojong rustlers (coded separately), to express what they called their dissatisfaction over the security in the area. [size=no report]",0,1649088163,UGA
8974688,108,BUR10833,10833,30-Mar-22,2022,1,Riots,Mob violence,Rioters (Burundi),,5,Rioters (Burundi),,5,55,Eastern Africa,Burundi,Kirundo,Bugabira,Nyakarama,Nyakarama,-2.4201,29.9857,1,Undisclosed Source,Local partner-Other,"On 30 March 2022, residents fought one another on Nyakarama hill (Bugabira, Kirundo) when the chief of the hill was distributing goods for the poor. Some civilians were injured. [size=no report]",0,1649088163,BDI
8974978,404,KEN8406,8406,30-Mar-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Mogotio,Kisanana,Mochongoi,0.0167,36.1,2,Kenya Broadcasting Corporation; Citizen (Kenya),National,"On 30 March 2022, suspected Pokot pastoral militia shot and killed three men, while three others sustained gunshot injuries, in Tandar village within Muchongoi ward (event coded to Mochongoi (Mogotio, Baringo).",3,1649098462,KEN
8974980,404,KEN8409,8409,30-Mar-22,2022,2,Protests,Peaceful protest,Protesters (Kenya),MUHURI: Muslims for Human Rights; Muslim Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Kwale,Matuga,Tsimba Golini,Kwale,-4.1738,39.4521,1,K24; The Star (Kenya),National,"Around 30 March 2022 (as reported), family members, joined by local residents, rights activists, civil society organizations including MUHURI, staged a protest in Kwale (Matuga, Kwale), against the disappearance of a man, Amani Mohammed Mwafujo also known as Saad (coded separately). They demanded that the government assist them locate him. [size=no report]",0,1649098462,KEN
8974986,404,KEN8422,8422,30-Mar-22,2022,1,Violence against civilians,Attack,Meru Ethnic Militia (Kenya),,4,Civilians (Kenya),Somali Ethnic Group (Kenya); Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Meru,Tigania West,Akithii,Tigania East,0.2,37.7833,1,Citizen (Kenya); Daily Nation (Kenya),National,"On 30 March 2022, suspected Meru ethnic militia shot and killed a 15 year old herder (believed to be of Somali) for allegedly crossing the border at Kiambogo area in Tigania east (Tigania West, Meru).",1,1649098462,KEN
8975025,706,SOM36441,36441,30-Mar-22,2022,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),Unidentified Clan Group (Somalia),7,27,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Dharkenley,2.0095,45.25,1,Radio Risala; Undisclosed Source; Radio Kulmiye,Local partner-Other,"On 30 March 2022, Al Shabaab militants shot and killed a clan elder at the Jiirada Macalin Nur village neighborhood in Mogadishu - Dharkenley (Banadir). The elder was a former electoral delegate who participated in 2016 parliamentary elections in Hirshabelle state.",1,1649098463,SOM
8975026,706,SOM36442,36442,30-Mar-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Somalia),,7,27,Eastern Africa,Somalia,Mudug,Hobyo,,Bajeela,5.7833,47.7,2,Radio Dalsan; Radio Risala; Undisclosed Source,Local partner-Other,"On 30 March 2022, an IED by Al Shabaab militants detonated, targeting a civilian vehicle in the vicinity of Bajeela village (Hobyo, Mudug). The driver of the vehicle was killed.",1,1649098463,SOM
8975060,706,SOM36436,36436,30-Mar-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Somalia (2017-) Southwest Special Police Forces,,1,12,Eastern Africa,Somalia,Bay,Baydhaba,,Daynuunay,3.0399,43.7969,2,Al Furqaan,National,"On 30 March 2022, Al Shabaab militants ambushed Southwest Special Police Forces (SWSPF) travelling on motorcycles in the vicinity of Daynuunay village (Baydhaba, Bay). The forces were heading to Baidoa. There were no casualties. Al Shabaab claimed responsibility.",0,1649098463,SOM
8975079,404,KEN8415,8415,30-Mar-22,2022,1,Battles,Armed clash,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Tugen Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Laikipia,Laikipia West,Ol-moran,Ol-moran,0.5368,36.488,2,Daily Nation (Kenya),National,"On 30 March 2022, Pokot militia clashed with Tugen militia in Kamwenje area, near Ol-moran town (Laikipia West, Laikipia). Casualties unknown.",0,1649098463,KEN
8975114,450,MAG2169,2169,30-Mar-22,2022,1,Riots,Violent demonstration,Rioters (Madagascar),Students (Madagascar),5,,,0,50,Eastern Africa,Madagascar,Analamanga,Antananarivo-Renivohitra,Arrondissement 2,Antananarivo University,-18.9152,47.5566,1,Madagascar TV,National,"On 30 March 2022, a group of students from the Faculty of Letters and Human Sciences demonstrated against the lack of the released funds by the Ministry of Higher Education and Scientific Research at Antananarivo University (Antananarivo-Renivohitra, Analamanga), claiming their 4-month arrears of scholarship. Students complained about the digitization of the list of students, as students who are officially registered at the University but are not on the list would not be able to receive their scholarships. The group took the streets and burned tires. [size=no report]",0,1649098463,MDG
8975164,404,KEN8395,8395,30-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Bomet,Bomet Central,Silibwet Township,Chepkositonik,-0.7333,35.3667,2,The Star (Kenya),National,"On 30 March 2022, parents staged a protest at Kapchepsir primary school near Chepkositonik (Bomet Central, Bomet), against the poor results posted in the 2021 Kenya Certificate of Primary Examination (KCPE). The parents demanded the immediate transfer of the school head. [size=no report]",0,1649098463,KEN
8975207,706,SOM36437,36437,30-Mar-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Unidentified Armed Group (Somalia),,3,23,Eastern Africa,Somalia,Bay,Baydhaba,,Jiiro Gurey,3.2024,43.2709,2,Undisclosed Source,Local partner-Other,"On 30 March 2022, Al Shabaab militants ambushed a commercial vehicle ferrying Mira/Khat to Baidoa near Jiiro Gurey village (Baydhaba, Bay). The attack was initiated with RPG followed by a tense armed confrontation between Al Shabaab and armed men in the vehicle. Three people including one militant were killed.",3,1649098463,SOM
8975218,231,ETH8317,8317,30-Mar-22,2022,2,Battles,Armed clash,Police Forces of Ethiopia (2018-) Afar Special Forces,Kebele Communal Militia (Ethiopia),1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Afar,Kilbati-Zone 2,Abaala town,Abala,13.3553,39.7548,2,UNOCHA,Other,"Around 30 March 2022 (week of), armed clashes were fought between Afar regional special forces and associated kebele militias against TPLF forces in Gubi Kebele in Abala woreda (Kilbati-Zone 2, Afar). Casualties unknown.",0,1649098463,ETH
8975219,231,ETH8318,8318,30-Mar-22,2022,2,Battles,Armed clash,Police Forces of Ethiopia (2018-) Afar Special Forces,Kebele Communal Militia (Ethiopia),1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Afar,Kilbati-Zone 2,Kunneba,Konneba,14.0914,39.9251,2,UNOCHA,Other,"Around 30 March 2022 (week of), armed clashes were fought between Afar regional special forces and associated kebele militias against TPLF forces in Sokardora Kebele in Konneba woreda (Kilbati-Zone 2, Afar). Casualties unknown.",0,1649098463,ETH
9054213,800,UGA7840,7840,30-Mar-22,2022,2,Violence against civilians,Attack,Police Forces of Uganda (1986-),,1,Civilians (Uganda),,7,17,Eastern Africa,Uganda,Eastern,Bulambuli,Bulambuli,Bunambutye,1.4,34.35,2,Independent (Uganda),National,"Around 30 March 2022 (week of), police forces and an unidentified armed group attacked and beat civilians in Bwikhonge and Bunambutye sub-counties of Bulambuli district (Eastern) over land conflicts.",0,1649700013,UGA
9054251,108,BUR10834,10834,30-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,Police Forces of Burundi (2005-) National Intelligence Service,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),1,Civilians (Burundi),Former CNL: National Congress for Liberation; CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,17,Eastern Africa,Burundi,Cibitoke,Mugina,Rugajo,Rugajo,-2.7556,29.135,1,Ligue Iteka,National,"On 30 March 2022, the SNR and Imbonerakure abducted a former member of the CNL on Rugajo hill (Mugina, Cibitoke), for allegedly working as a spy for the CNL. The victim recently left the CNL to the CNDD-FDD. His family tried to find him in vain.",0,1649700013,BDI
9054474,231,ETH8326,8326,30-Mar-22,2022,2,Strategic developments,Other,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Tigray,Western Tigray,Kafta Humera,Welkait,14.0966,37.3266,1,Amhara Media Corporation,National,"Mass grave: Around 30 March 2022 (week of), five mass graves were discovered by Gondar university researchers in an area known as Gehaneb in Welkait (Kafta Humera, Western Tigray, Tigray). It is believed that most of the victims were ethnic Amharas who opposed the TPLF and were killed at different points in time since the 1990s.",0,1649703525,ETH
9105753,404,KEN8510,8510,30-Mar-22,2022,2,Riots,Mob violence,Rioters (Kenya),Meru Ethnic Group (Kenya),5,Civilians (Kenya),Men (Kenya); Christian Group (Kenya),7,57,Eastern Africa,Kenya,Meru,Tigania West,Nkomo,Nchiru,0.1325,37.7363,2,Daily Nation (Kenya); Opera News (Kenya),National,"Around 30 March 2022 (week of), Njuri Ncheke (Meru council of elders) abducted a pastor and dragged him into their shrine where he was undressed, arraigned naked and beaten for three hours at Kairakai village near Nchiru (Tigania West, Meru). It is alleged that the pastor had made enquiries why the elders had forcefully recruited one of his church members to the council. [size=no report] [sexual violence]",0,1650311549,KEN
9106004,404,KEN8527,8527,30-Mar-22,2022,2,Violence against civilians,Attack,Merrile Ethnic Militia (Ethiopia),,4,Civilians (Kenya),Turkana Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Turkana,Kibish,Kibish,Kibish,4.9231,35.2744,2,Kenya Standard,National,"Around 30 March 2022 (week of), suspected Merrile militia shot and killed five Turkana peace actors in the Todonyang and Kibish border villages, coded as Kibish (Kibish, Turkana). The motive for the attack is unknown.",5,1650311549,KEN
9151326,108,BUR10855,10855,30-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,Police Forces of Burundi (2005-) National Intelligence Service,,1,Civilians (Burundi),Refugees/IDPs (Burundi),7,17,Eastern Africa,Burundi,Kirundo,Busoni,Rutabo,Rutabo,-2.5375,30.2277,1,Ligue Iteka,National,"On 30 March 2022, the chief of the Kirundo provincial police SNR abducted a refugee from the IDP site of Rutabo hill (Busoni, Kirundo), for allegedly partnering with rebel groups. His family tried to find him in vain.",0,1650902757,BDI
9151462,800,UGA7874,7874,30-Mar-22,2022,1,Violence against civilians,Sexual violence,Military Forces of Uganda (1986-),,1,Civilians (Uganda),Women (Uganda); NUP: National Unity Platform; Prisoners (Uganda),7,17,Eastern Africa,Uganda,Central,Kampala,Kampala,Kampala,0.3156,32.5656,1,URN (Uganda),National,"On 30 March 2022, UPDF officers beat and sexually abused a women, member of NUP, in the jail of Chieftaincy of Military Intelligence (CMI) in Kamapala (Kampala, Central), for supporting and playing songs of NUP President, Robert Ssentamu Kyagulanyi (Bobi Wine). While the officers denied the accusations, the victim displayed torture marks on different parts of her body. [women targeted: political party supporters]",0,1650902757,UGA
9153116,231,ETH8299,8299,30-Mar-22,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,South West,Bench Sheko,Gurafereda,Gurafarda,6.8507,35.0784,1,Addis Maleda,National,"Around 30 March 2022 (week of), an unidentified armed group killed 3 people and looted at least 20 heads of cattle in Gurafarda, Gurafereda woreda (Bench Sheko, SWEPR [formerly SNNPR]) and Debub Bench woredas (coded separately). The number of fatalities mentioned split across two locations and coded as 2.",2,1650914592,ETH
9153117,231,ETH8300,8300,30-Mar-22,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,South West,Bench Sheko,Debub Bench,Mekaken Town,6.8815,35.5401,2,Addis Maleda,National,"Around 30 March 2022 (week of), an unidentified armed group killed 3 people and raided at least 20 heads of cattle, after raiding several unknown villages (coded to Mekaken Town), in Debub Bench woreda (Bench Sheko, SWEPR [formerly SNNPR]) and Gurafarda (coded separately). The number of fatalities mentioned split across two locations and coded as 1.",1,1650914592,ETH
9200840,834,TAZ986,986,30-Mar-22,2022,2,Riots,Violent demonstration,Rioters (Tanzania),,5,,,0,50,Eastern Africa,Tanzania,Geita,Geita,Kalangalala,Mwatulole,-2.8931,32.2696,1,ITV (Tanzania),National,"Around 30 March 2022 (as reported), residents barricaded the road with stones in demonstration urging the government to put zebra ridges and markers in Mwatulole (Geita, Geita), after a primary school student was hit by a truck and died while crossing the road. [size=no report]",0,1652136811,TZA
9284206,706,SOM36435,36435,30-Mar-22,2022,1,Battles,Armed clash,Military Forces of Somalia (2017-2022) Puntland Security Force,,1,Al Shabaab,,2,12,Eastern Africa,Somalia,Bari,Bossaso,,Madarshon,11.1048,48.9707,2,Radio Risala; Undisclosed Source; Radio Kulmiye,Local partner-Other,"On 30 March 2022, Puntland security forces in an operation clashed with Al Shabaab militants in hideouts between Dhagax Dhaabur and Madarshon villages (Bossaso, Bari). There were no casualties.",0,1653348293,SOM
9284808,706,SOM36434,36434,30-Mar-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022) National Intelligence and Security Agency,,1,12,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Dharkenley,2.0095,45.25,1,Al Furqaan,National,"On 30 March 2022, Al Shabaab militants shot and killed a government soldier (NISA) [assumed on duty] in Mogadishu - Dharkenley (Banadir). Al Shabaab claimed responsibility.",1,1653348295,SOM
9284821,706,SOM36438,36438,30-Mar-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022) Jubaland Security Force,,1,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Bar-Sanguun,-0.4876,42.1839,2,Al Furqaan,National,"On 30 March 2022, Al Shabaab militants carried out a hit and run attack against a Jubaland security forces checkpoint in Singaleer village near Bar-Sanguun village (Kismaayo, Lower Juba). There were no casualties.",0,1653348295,SOM
9290973,706,SOM36440,36440,30-Mar-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022),,1,12,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8,44.7,1,Undisclosed Source,Local partner-Other,"On 30 March 2022, Al Shabaab militants carried out an attack against a government security forces (SNA) checkpoint in Janaale town (Marka, Lower Shabelle). The attack was initiated with heavy gunfire from both sides. There were no casualties.",0,1653348314,SOM
9291100,706,SOM36439,36439,30-Mar-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022),,1,12,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Saabid,2.1311,45.0377,1,Undisclosed Source,Local partner-Other,"On 30 March 2022, Al Shabaab militants conducted an attack against a government security forces (SNA) checkpoint on the bridge of Saabid village (Afgooye, Lower Shabelle). The attack was initiated with heavy gunfire from both sides. There were no casualties.",0,1653348314,SOM
8974617,800,UGA7828,7828,29-Mar-22,2022,1,Violence against civilians,Attack,Karamajong Ethnic Militia (Uganda),Pastoralists (Uganda),4,Civilians (Uganda),,7,47,Eastern Africa,Uganda,Eastern,Kapelebyong,Kapelebyong,Kapelebyong,2.2933,33.8308,2,New Vision (Uganda),National,"On 29 March 2022, suspected Karamajong militants attacked and shot a civilian in Kobulin village, Airabet parish in Okungur sub-county, Kapelebyong District (Kapelebyong). The victim was rushed to the hospital where he died. The rustlers raided nine cows.",1,1649088163,UGA
